Unnamed: 0,Order_Date,Season,Country,Category,Sub_Category,Product_Name,Unit_Price,Quantity,Discount,Revenue,Cost,Profit,Profit_Margin_%,Shipping_Cost,Shipping_Days,Payment_Method,Month,Year,revenue_per_unit,profit_per_unit,scost_per_revenue,net_revenue
2958,2024-09-22,Fall,Jordan,Electronics,Headphones,Sony WH-1000XM5,217.5,3,0.3,456.75,329.35,127.4,27.89,96.91,17,Apple Pay,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000002024,152.25,42.46666666666667,0.21217296113847836,4.713135899287999
2959,2022-10-15,Fall,UK,Beauty & Health,Supplements,Whey Protein 2kg,51.91,2,0.5,51.91,66.65,-14.74,-28.4,95.32,11,Google Pay,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000002022,25.955,-7.37,1.8362550568291274,0.5445866554762904
2960,2022-02-09,Winter,Mexico,Clothing,Men's Wear,Chino Pants,21.59,8,0.0,172.72,104.29,68.43,39.62,31.44,3,Google Pay,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000002022,21.59,8.55375,0.18202871699861048,5.493638676844784
2961,2022-05-26,Spring,Kuwait,Home & Kitchen,Furniture,Bedside Table,226.34,3,0.1,611.12,317.78,293.34,48.0,9.93,16,Debit Card,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000002022,203.70666666666668,97.77999999999999,0.01624885456211546,61.54279959718026
2962,2022-08-29,Summer,USA,Beauty & Health,Skincare,Vitamin C Serum,59.78,3,0.5,89.67,89.34,0.33,0.37,9.66,3,Credit Card,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000002022,29.89,0.11,0.10772833723653395,9.282608695652174
2963,2023-12-19,Winter,India,Home & Kitchen,Appliances,Microwave Oven,272.05,3,0.2,652.92,580.55,72.37,11.08,12.15,24,Debit Card,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000002023,217.64,24.123333333333335,0.018608711633890832,53.73827160493827
2964,2023-08-16,Summer,Kuwait,Electronics,Tablets,Amazon Fire HD 10,197.65,6,0.0,1185.9,655.43,530.47,44.73,28.4,17,Bank Transfer,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000002023,197.65,88.41166666666668,0.023948056328526854,41.757042253521135
2965,2021-12-09,Winter,USA,Beauty & Health,Supplements,Multivitamin Pack,26.48,1,0.0,26.48,12.18,14.3,54.0,10.48,9,Google Pay,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000002021,26.48,14.3,0.39577039274924475,2.5267175572519083
2966,2022-09-01,Fall,Jordan,Books & Media,Software,Microsoft Office 365,197.83,9,0.5,890.24,966.86,-76.62,-8.61,4.11,8,Cash on Delivery,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000002022,98.91555555555556,-8.513333333333334,0.004616732566498922,216.60340632603405
2967,2023-02-02,Winter,USA,Books & Media,Books,The Psychology of Money,39.86,3,0.0,119.58,75.3,44.28,37.03,7.04,9,Google Pay,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000002023,39.86,14.76,0.05887272119083459,16.985795454545453
2968,2023-10-08,Fall,Kuwait,Clothing,Women's Wear,Maxi Skirt,110.05,1,0.25,82.54,51.33,31.21,37.81,92.52,9,Google Pay,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000002023,82.54,31.21,1.1209110734189482,0.892131431041937
2969,2022-08-21,Summer,UK,Home & Kitchen,Kitchen Tools,Cutting Board Set,50.63,1,0.1,45.57,26.67,18.9,41.47,35.68,5,Bank Transfer,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000002022,45.57,18.9,0.7829712530173359,1.2771860986547086
2970,2023-02-23,Winter,UAE,Beauty & Health,Supplements,Collagen Peptides,32.97,1,0.0,32.97,21.49,11.48,34.82,38.68,12,PayPal,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000002023,32.97,11.48,1.1731877464361542,0.8523784901758015
2971,2021-06-21,Summer,Canada,Home & Kitchen,Appliances,Rice Cooker,234.69,5,0.4,704.07,702.3,1.77,0.25,94.86,8,Debit Card,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000002021,140.81400000000002,0.354,0.13473092164131406,7.422201138519925
2972,2024-08-04,Summer,Singapore,Home & Kitchen,Kitchen Tools,Knife Block Set,27.96,1,0.05,26.56,17.35,9.21,34.68,4.61,23,PayPal,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000002024,26.56,9.21,0.17356927710843376,5.761388286334055
2973,2022-12-12,Winter,Egypt,Home & Kitchen,Appliances,Air Fryer 5.5L,143.49,1,0.1,129.14,101.45,27.69,21.44,19.99,11,Debit Card,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000002022,129.14,27.69,0.15479324763822208,6.460230115057529
2974,2023-10-05,Fall,China,Beauty & Health,Skincare,Hyaluronic Acid,40.32,4,0.15,137.09,108.12,28.97,21.13,46.02,24,Bank Transfer,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000002023,34.2725,7.2425,0.3356918812458969,2.978922207735767
2975,2022-04-13,Spring,Canada,Home & Kitchen,Kitchen Tools,Mixing Bowl Set,112.73,1,0.2,90.18,51.39,38.79,43.01,76.92,5,Bank Transfer,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000002022,90.18,38.79,0.852960745176314,1.1723868954758192
2976,2023-12-30,Winter,Saudi Arabia,Electronics,Tablets,Amazon Fire HD 10,504.61,3,0.0,1513.83,710.07,803.76,53.09,39.08,14,Cash on Delivery,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000002023,504.60999999999996,267.92,0.025815316118718748,38.73669396110542
2977,2021-09-16,Fall,China,Electronics,Headphones,Samsung Galaxy Buds,196.88,3,0.15,502.04,399.94,102.1,20.34,2.72,24,Google Pay,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000002021,167.34666666666666,34.03333333333333,0.005417894988447136,184.5735294117647
2978,2022-11-10,Fall,USA,Home & Kitchen,Appliances,Rice Cooker,79.76,2,0.4,95.71,98.14,-2.43,-2.54,39.64,6,Apple Pay,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000002022,47.855,-1.215,0.41416779855814445,2.4144803229061553
2979,2023-12-13,Winter,Egypt,Clothing,Footwear,Vans Old Skool,168.82,4,0.2,540.22,358.54,181.68,33.63,7.38,12,PayPal,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000002023,135.055,45.42,0.013661101032912517,73.20054200542006
2980,2023-02-12,Winter,Spain,Books & Media,Books,Deep Work,33.15,7,0.1,208.84,151.52,57.32,27.45,2.98,13,Google Pay,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000002023,29.834285714285716,8.188571428571429,0.01426929706952691,70.08053691275168
2981,2023-02-18,Winter,Egypt,Beauty & Health,Skincare,Retinol Night Cream,55.62,4,0.5,111.24,113.63,-2.39,-2.15,5.55,13,Bank Transfer,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000002023,27.81,-0.5975,0.04989212513484358,20.043243243243243
2982,2023-04-30,Spring,India,Books & Media,Books,Atomic Habits,21.43,6,0.4,77.15,77.78,-0.63,-0.82,84.7,25,Cash on Delivery,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000002023,12.858333333333334,-0.105,1.0978613091380427,0.91086186540732
2983,2024-05-02,Spring,Singapore,Electronics,Laptops,Lenovo ThinkPad X1,1836.76,1,0.5,918.38,833.41,84.97,9.25,82.57,23,Bank Transfer,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000002024,918.38,84.97,0.08990831681874605,11.122441564732954
2984,2024-06-12,Summer,Mexico,Beauty & Health,Supplements,Whey Protein 2kg,24.11,4,0.15,81.97,48.26,33.71,41.12,8.1,4,Credit Card,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000002024,20.4925,8.4275,0.09881664023423203,10.119753086419754
2985,2023-12-31,Winter,Singapore,Books & Media,Books,The Psychology of Money,31.12,1,0.0,31.12,16.29,14.83,47.65,12.61,20,Cash on Delivery,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000002023,31.12,14.83,0.4052056555269923,2.4678826328310866
2986,2024-01-12,Winter,South Korea,Clothing,Women's Wear,High-Waist Jeans,120.9,5,0.05,574.27,303.54,270.73,47.14,3.7,17,Credit Card,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000002024,114.854,54.146,0.00644296236961708,155.2081081081081
2987,2022-10-19,Fall,Mexico,Books & Media,Books,Deep Work,16.99,7,0.1,107.04,78.44,28.6,26.72,6.56,10,Bank Transfer,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000002022,15.291428571428572,4.085714285714286,0.06128550074738415,16.31707317073171
2988,2021-09-30,Fall,Japan,Clothing,Men's Wear,Chino Pants,27.76,1,0.0,27.76,13.04,14.72,53.03,3.33,12,Credit Card,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000002021,27.76,14.72,0.11995677233429394,8.336336336336336
2989,2023-06-15,Summer,UK,Beauty & Health,Supplements,Collagen Peptides,59.96,2,0.1,107.93,67.91,40.02,37.08,40.58,6,Google Pay,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000002023,53.965,20.01,0.3759844343556008,2.659684573681617
2990,2023-09-09,Fall,Japan,Beauty & Health,Skincare,Sunscreen SPF50,24.22,1,0.05,23.01,17.21,5.8,25.21,18.09,20,Apple Pay,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000002023,23.01,5.8,0.786179921773142,1.2719734660033168
2991,2024-07-24,Summer,Italy,Electronics,Headphones,Sony WH-1000XM5,163.37,1,0.0,163.37,115.94,47.43,29.03,13.3,14,Debit Card,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000002024,163.37,47.43,0.08141029564791577,12.283458646616541
2992,2022-04-08,Spring,France,Electronics,Smartphones,iPhone 14,1176.22,1,0.0,1176.22,691.51,484.71,41.21,8.38,7,Bank Transfer,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000002022,1176.22,484.71,0.007124517522232236,140.36038186157518
2993,2023-07-09,Summer,Mexico,Electronics,Laptops,Lenovo ThinkPad X1,2414.48,7,0.0,16901.36,7757.21,9144.15,54.1,50.24,7,Cash on Delivery,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000002023,2414.48,1306.3071428571427,0.0029725418546199833,336.4124203821656
2994,2023-09-24,Fall,Egypt,Beauty & Health,Skincare,Retinol Night Cream,49.63,4,0.25,148.89,98.67,50.22,33.73,15.44,16,Bank Transfer,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000002023,37.2225,12.555,0.10370071865135336,9.643134715025907
2995,2021-05-21,Spring,China,Home & Kitchen,Appliances,Coffee Maker,289.36,2,0.15,491.91,265.15,226.76,46.1,3.06,12,Debit Card,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000002021,245.955,113.38,0.006220650118924193,160.7549019607843
2996,2023-04-09,Spring,UAE,Electronics,Tablets,Samsung Galaxy Tab S9,183.72,2,0.15,312.32,238.71,73.61,23.57,26.64,9,PayPal,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000002023,156.16,36.805,0.08529713114754099,11.723723723723722
2997,2021-11-25,Fall,France,Books & Media,Books,Deep Work,39.26,3,0.25,88.34,63.93,24.41,27.63,5.32,8,Cash on Delivery,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000002021,29.44666666666667,8.136666666666667,0.060221870047543584,16.605263157894736
2998,2023-05-17,Spring,Germany,Clothing,Footwear,Converse Chuck Taylor,193.39,4,0.15,657.53,459.61,197.92,30.1,13.82,13,Cash on Delivery,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000002023,164.3825,49.48,0.021018052408255137,47.57814761215629
2999,2023-05-01,Spring,USA,Home & Kitchen,Appliances,Microwave Oven,68.24,1,0.2,54.59,40.7,13.89,25.44,71.53,6,Apple Pay,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000002023,54.59,13.89,1.3103132441839165,0.7631762896686706
3000,2023-09-11,Fall,Egypt,Electronics,Smartphones,Samsung Galaxy S23,819.79,1,0.5,409.89,591.24,-181.35,-44.24,69.43,18,Credit Card,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000002023,409.89,-181.35,0.16938690868281736,5.903643957943252
3001,2024-03-20,Spring,UAE,Electronics,Smartphones,Samsung Galaxy S23,492.25,3,0.0,1476.75,706.59,770.16,52.15,11.09,7,Cash on Delivery,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000002024,492.25,256.71999999999997,0.007509734213644828,133.1605049594229
3002,2022-04-30,Spring,South Korea,Electronics,Tablets,Lenovo Tab P12,263.99,8,0.4,1267.15,1536.41,-269.26,-21.25,7.07,10,Apple Pay,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000002022,158.39375,-33.6575,0.005579449946730853,179.22913719943423
3003,2023-05-30,Spring,Saudi Arabia,Clothing,Footwear,Adidas Ultraboost,151.05,1,0.3,105.73,96.4,9.33,8.82,4.77,15,Credit Card,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000002023,105.73,9.33,0.04511491535042088,22.165618448637318
3004,2023-08-26,Summer,Italy,Electronics,Headphones,JBL Tune 760NC,372.68,1,0.0,372.68,267.19,105.49,28.31,61.37,12,Debit Card,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000002023,372.68,105.49,0.16467210475474936,6.07267394492423
3005,2024-01-11,Winter,Egypt,Clothing,Footwear,Vans Old Skool,67.25,4,0.4,161.4,196.55,-35.15,-21.78,21.93,11,Credit Card,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000002024,40.35,-8.7875,0.1358736059479554,7.359781121751026
3006,2024-09-05,Fall,Egypt,Electronics,Smartphones,Samsung Galaxy S23,865.32,2,0.0,1730.64,1287.63,443.01,25.6,3.57,12,Cash on Delivery,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000002024,865.32,221.505,0.0020628206906115653,484.77310924369755
3007,2023-04-04,Spring,Mexico,Clothing,Footwear,Puma Running Shoes,80.47,4,0.5,160.94,153.81,7.13,4.43,27.83,3,Bank Transfer,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000002023,40.235,1.7825,0.17292158568410587,5.782968020122171
3008,2022-03-21,Spring,Japan,Home & Kitchen,Furniture,Office Chair,158.45,2,0.05,301.05,182.38,118.67,39.42,12.38,23,Debit Card,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000002022,150.525,59.335,0.04112273708686265,24.317447495961225
3009,2023-06-22,Summer,Canada,Home & Kitchen,Furniture,Bookshelf 5-Tier,423.59,1,0.0,423.59,214.53,209.06,49.35,3.49,5,Debit Card,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000002023,423.59,209.06,0.00823909912887462,121.3724928366762
3010,2023-03-01,Spring,Italy,Electronics,Tablets,Lenovo Tab P12,402.61,5,0.0,2013.05,963.98,1049.07,52.11,10.26,13,Credit Card,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000002023,402.61,209.814,0.005096743747050495,196.2037037037037
3011,2024-03-02,Spring,USA,Clothing,Footwear,Adidas Ultraboost,81.69,1,0.4,49.01,54.97,-5.96,-12.16,44.04,9,Credit Card,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000002024,49.01,-5.96,0.8985921240563151,1.112851952770209
3012,2022-01-03,Winter,South Korea,Electronics,Tablets,Lenovo Tab P12,517.14,1,0.2,413.71,362.52,51.19,12.37,73.18,21,Credit Card,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000002022,413.71,51.19,0.1768871915109618,5.653320579393276
3013,2024-03-23,Spring,Saudi Arabia,Home & Kitchen,Furniture,Office Chair,467.23,1,0.0,467.23,301.19,166.04,35.54,30.69,7,Apple Pay,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000002024,467.23,166.04,0.0656849945423025,15.22417725643532
3014,2023-11-03,Fall,Canada,Electronics,Laptops,ASUS ZenBook,1254.27,1,0.15,1066.13,852.17,213.96,20.07,35.86,5,Credit Card,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000002023,1066.13,213.96,0.03363567294795194,29.730340211935307
3015,2023-08-23,Summer,Mexico,Clothing,Footwear,Converse Chuck Taylor,164.18,2,0.15,279.11,229.81,49.3,17.66,17.92,3,Google Pay,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000002023,139.555,24.65,0.06420407724553044,15.575334821428571
3016,2023-12-29,Winter,Mexico,Books & Media,Books,Deep Work,15.84,1,0.2,12.67,9.45,3.22,25.41,44.36,6,Credit Card,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000002023,12.67,3.22,3.501183898973954,0.2856176735798016
3017,2023-09-04,Fall,Mexico,Beauty & Health,Supplements,Multivitamin Pack,53.51,1,0.0,53.51,33.42,20.09,37.54,9.93,10,Google Pay,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000002023,53.51,20.09,0.1855727901326855,5.38872104733132
3018,2023-10-30,Fall,Singapore,Beauty & Health,Supplements,Omega-3 Fish Oil,37.64,5,0.1,169.38,86.07,83.31,49.19,18.34,17,Apple Pay,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000002023,33.876,16.662,0.10827724642814972,9.235550708833152
3019,2022-03-11,Spring,Jordan,Books & Media,Software,Microsoft Office 365,46.78,5,0.5,116.95,127.53,-10.58,-9.05,5.4,12,PayPal,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000002022,23.39,-2.116,0.046173578452330055,21.657407407407405
3020,2023-07-31,Summer,Saudi Arabia,Beauty & Health,Skincare,Retinol Night Cream,28.13,1,0.25,21.1,14.5,6.6,31.28,8.05,10,Bank Transfer,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000002023,21.1,6.6,0.3815165876777251,2.62111801242236
3021,2023-03-10,Spring,Canada,Home & Kitchen,Furniture,TV Stand,477.69,1,0.5,238.84,330.43,-91.59,-38.35,15.28,7,Apple Pay,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000002023,238.84,-91.59,0.06397588343661027,15.630890052356023
3022,2023-10-20,Fall,Mexico,Clothing,Men's Wear,Chino Pants,96.92,4,0.25,290.76,219.19,71.57,24.61,2.27,8,Credit Card,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000002023,72.69,17.8925,0.007807126152152979,128.08810572687224
3023,2022-02-02,Winter,Italy,Electronics,Laptops,HP Spectre x360,953.56,2,0.05,1811.76,1102.94,708.82,39.12,86.44,8,Credit Card,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000002022,905.88,354.41,0.04771051353380139,20.959740860712632
3024,2024-01-21,Winter,France,Clothing,Men's Wear,Chino Pants,119.51,7,0.05,794.74,448.55,346.19,43.56,7.73,11,Credit Card,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000002024,113.53428571428572,49.455714285714286,0.009726451418073837,102.8124191461837
3025,2023-05-26,Spring,France,Electronics,Headphones,Samsung Galaxy Buds,163.61,7,0.0,1145.27,524.02,621.25,54.24,6.31,8,Credit Card,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000002023,163.60999999999999,88.75,0.005509617819378836,181.50079239302696
3026,2023-06-14,Summer,UK,Home & Kitchen,Furniture,TV Stand,532.83,2,0.25,799.25,768.14,31.11,3.89,16.68,13,PayPal,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000002023,399.625,15.555,0.020869565217391303,47.916666666666664
3027,2024-02-23,Winter,Saudi Arabia,Beauty & Health,Skincare,Retinol Night Cream,60.97,2,0.0,121.94,55.38,66.56,54.58,21.36,11,Google Pay,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000002024,60.97,33.28,0.17516811546662292,5.7088014981273405
3028,2023-04-20,Spring,UAE,Beauty & Health,Supplements,Multivitamin Pack,15.64,2,0.3,21.9,23.16,-1.26,-5.75,16.27,17,Apple Pay,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000002023,10.95,-0.63,0.7429223744292238,1.346035648432698
3029,2024-02-21,Winter,India,Books & Media,Books,Rich Dad Poor Dad,11.97,5,0.05,56.86,31.64,25.22,44.35,3.74,23,Debit Card,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000002024,11.372,5.044,0.06577558916637355,15.20320855614973
3030,2023-02-15,Winter,Germany,Clothing,Footwear,Nike Air Max,127.44,1,0.05,121.07,74.61,46.46,38.37,35.6,5,Bank Transfer,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000002023,121.07,46.46,0.2940447674898819,3.4008426966292133
3031,2023-05-07,Spring,Jordan,Electronics,Laptops,HP Spectre x360,1678.6,2,0.5,1678.6,1592.23,86.37,5.15,4.04,9,Google Pay,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000002023,839.3,43.185,0.0024067675443822235,415.4950495049505
3032,2022-08-20,Summer,Italy,Books & Media,Books,The Psychology of Money,36.33,4,0.25,108.99,93.69,15.3,14.04,13.37,10,PayPal,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000002022,27.2475,3.825,0.12267180475272961,8.151832460732985
3033,2023-05-02,Spring,India,Books & Media,Books,Atomic Habits,37.98,1,0.0,37.98,19.37,18.61,49.0,2.41,17,Bank Transfer,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000002023,37.98,18.61,0.0634544497103739,15.75933609958506
3034,2022-02-04,Winter,Canada,Books & Media,Software,VPN Premium 1Y,23.07,1,0.3,16.15,13.79,2.36,14.61,32.41,7,Debit Card,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000002022,16.15,2.36,2.0068111455108357,0.4983029929034249
3035,2024-07-03,Summer,Italy,Clothing,Footwear,Nike Air Max,112.62,1,0.3,78.83,53.2,25.63,32.51,38.05,13,Cash on Delivery,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000002024,78.83,25.63,0.4826842572624635,2.0717477003942184
3036,2022-05-17,Spring,Singapore,Clothing,Men's Wear,Hoodie Sweatshirt,82.86,2,0.3,116.0,79.37,36.63,31.58,62.5,20,Google Pay,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000002022,58.0,18.315,0.5387931034482759,1.856
3037,2022-11-08,Fall,India,Clothing,Men's Wear,Classic T-Shirt,61.06,1,0.5,30.53,32.98,-2.45,-8.02,10.11,15,Apple Pay,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000002022,30.53,-2.45,0.3311496888306583,3.0197823936696344
3038,2022-11-26,Fall,Canada,Electronics,Smartphones,Google Pixel 7,551.49,2,0.25,827.24,508.72,318.52,38.5,17.73,3,Credit Card,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000002022,413.62,159.26,0.02143271601953484,46.65764241398759
3039,2023-06-27,Summer,Jordan,Electronics,Laptops,Lenovo ThinkPad X1,843.5,2,0.3,1180.9,985.09,195.81,16.58,26.42,14,Apple Pay,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000002023,590.45,97.905,0.022372766533999493,44.69719909159728
3040,2023-03-28,Spring,Spain,Clothing,Women's Wear,Maxi Skirt,145.89,8,0.0,1167.12,771.52,395.6,33.9,82.03,8,Debit Card,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000002023,145.89,49.45,0.0702841181712249,14.227965378520052
3041,2023-01-21,Winter,South Korea,Home & Kitchen,Appliances,Microwave Oven,190.29,1,0.1,171.26,122.42,48.84,28.52,40.26,25,Cash on Delivery,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000002023,171.26,48.84,0.23508116314375804,4.253849975161451
3042,2022-08-26,Summer,Singapore,Books & Media,Software,Antivirus Pro,70.93,2,0.25,106.4,83.11,23.29,21.89,78.14,18,Credit Card,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000002022,53.2,11.645,0.7343984962406015,1.3616585615561814
3043,2023-12-04,Winter,Germany,Books & Media,Books,Rich Dad Poor Dad,18.75,1,0.3,13.12,13.37,-0.25,-1.91,2.3,7,Credit Card,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000002023,13.12,-0.25,0.17530487804878048,5.7043478260869565
3044,2023-10-26,Fall,Singapore,Home & Kitchen,Furniture,TV Stand,413.02,1,0.0,413.02,200.79,212.23,51.38,38.54,12,PayPal,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000002023,413.02,212.23,0.09331267250980582,10.716658017644006
3045,2023-03-02,Spring,Canada,Beauty & Health,Skincare,Moisturizing Cream,57.13,4,0.0,228.52,118.11,110.41,48.32,34.73,4,Google Pay,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000002023,57.13,27.6025,0.15197794503763346,6.579902101929169
