Order_Date,Year,Month,Quarter,Season,Customer_Gender,Customer_Segment,Region,Country,Category,Sub_Category,Product_Name,Unit_Price,Quantity,Discount,Revenue,Cost,Profit,Profit_Margin_%,Shipping_Cost,Shipping_Method,Shipping_Days,Payment_Method,Order_Status,Order_Month,Order_Quarter,Order_Year,revenue_per_unit,profit_per_unit,scost_per_revenue,net_revenue
2022-01-22,2022,January,Q1,Winter,Male,Regular,Middle East,Kuwait,Electronics,Laptops,HP Spectre x360,1403.09,5,0.0,7015.45,3952.67,3062.78,43.66,14.73,Standard,8,Debit Card,Delivered,1,1,2022,1403.09,612.556,0.002099651483511393,476.26951799049556
2022-01-22,2022,January,Q1,Winter,Female,Regular,Europe,Italy,Electronics,Laptops,MacBook Air M2,652.82,4,0.4,1566.77,1501.72,65.05,4.15,6.86,Economy,7,Credit Card,Cancelled,1,1,2022,391.6925,16.2625,0.004378434613887169,228.39212827988337
2022-01-22,2022,January,Q1,Winter,Female,Regular,Europe,Germany,Beauty & Health,Skincare,Vitamin C Serum,61.95,3,0.4,111.51,118.24,-6.73,-6.04,5.29,Economy,12,Debit Card,Returned,1,1,2022,37.17,-2.2433333333333336,0.04743969150748811,21.079395085066164
2022-01-22,2022,January,Q1,Winter,Male,Premium,Europe,Germany,Home & Kitchen,Furniture,TV Stand,573.68,1,0.2,458.94,332.55,126.39,27.54,49.42,Express,11,Credit Card,Delivered,1,1,2022,458.94,126.39,0.10768292151479497,9.286523674625657
2022-01-22,2022,January,Q1,Winter,Female,VIP,North America,Canada,Beauty & Health,Supplements,Omega-3 Fish Oil,25.31,3,0.4,45.56,36.32,9.24,20.28,43.82,Express,4,Credit Card,Returned,1,1,2022,15.186666666666667,3.08,0.9618086040386303,1.039707895937928
2022-01-22,2022,January,Q1,Winter,Female,New,North America,USA,Clothing,Footwear,Nike Air Max,65.89,7,0.5,230.62,234.67,-4.05,-1.76,24.16,Express,6,Debit Card,Cancelled,1,1,2022,32.94571428571429,-0.5785714285714285,0.10476107883097736,9.545529801324504
2022-01-22,2022,January,Q1,Winter,Female,Regular,Europe,Spain,Clothing,Women's Wear,Blouse Top,117.91,3,0.0,353.73,237.75,115.98,32.79,8.69,Standard,5,Cash on Delivery,Returned,1,1,2022,117.91000000000001,38.660000000000004,0.024566759958160177,40.705408515535105
2022-01-23,2022,January,Q1,Winter,Male,Regular,Europe,UK,Electronics,Headphones,Bose QC45,58.85,1,0.5,29.43,42.44,-13.01,-44.21,7.0,Economy,8,Credit Card,Delivered,1,1,2022,29.43,-13.01,0.23785253143051308,4.204285714285715
2022-01-23,2022,January,Q1,Winter,Female,Premium,North America,Mexico,Electronics,Smartphones,Google Pixel 7,1137.56,1,0.4,682.54,783.23,-100.69,-14.75,61.79,Overnight,5,Apple Pay,Delivered,1,1,2022,682.54,-100.69,0.09052949277698011,11.046123968279657
2022-01-23,2022,January,Q1,Winter,Male,Regular,Middle East,Jordan,Beauty & Health,Skincare,Retinol Night Cream,67.67,1,0.3,47.37,32.08,15.29,32.28,40.44,Express,12,Cash on Delivery,Delivered,1,1,2022,47.37,15.29,0.8537048765041165,1.1713649851632046
2022-01-23,2022,January,Q1,Winter,Female,Regular,Asia,South Korea,Home & Kitchen,Furniture,Office Chair,411.07,1,0.05,390.52,291.62,98.9,25.33,10.4,Standard,24,Google Pay,Processing,1,1,2022,390.52,98.9,0.026631158455392812,37.55
2022-01-23,2022,January,Q1,Winter,Female,New,Asia,Singapore,Clothing,Footwear,Vans Old Skool,53.99,1,0.05,51.29,28.94,22.35,43.58,61.99,Overnight,23,Debit Card,Delivered,1,1,2022,51.29,22.35,1.2086176642620394,0.8273915147604451
2022-01-25,2022,January,Q1,Winter,Male,Regular,Middle East,Saudi Arabia,Beauty & Health,Supplements,Whey Protein 2kg,69.11,3,0.5,103.66,133.1,-29.44,-28.4,19.87,Standard,8,Cash on Delivery,Delivered,1,1,2022,34.553333333333335,-9.813333333333334,0.19168435269149142,5.216909914443884
2022-01-25,2022,January,Q1,Winter,Male,VIP,Middle East,Saudi Arabia,Home & Kitchen,Appliances,Blender Pro,95.1,3,0.5,142.65,182.16,-39.51,-27.7,10.28,Standard,12,Bank Transfer,Returned,1,1,2022,47.550000000000004,-13.17,0.07206449351559761,13.876459143968873
2022-01-25,2022,January,Q1,Winter,Female,Premium,Europe,Italy,Clothing,Women's Wear,Maxi Skirt,45.8,1,0.0,45.8,32.76,13.04,28.47,51.33,Overnight,11,Cash on Delivery,Returned,1,1,2022,45.8,13.04,1.1207423580786027,0.8922657315410091
2022-01-25,2022,January,Q1,Winter,Male,Premium,Europe,Germany,Clothing,Men's Wear,Chino Pants,54.9,1,0.15,46.66,25.28,21.38,45.82,65.2,Overnight,11,PayPal,Delivered,1,1,2022,46.66,21.38,1.3973424774967855,0.715644171779141
2022-01-25,2022,January,Q1,Winter,Male,VIP,Asia,China,Clothing,Men's Wear,Hoodie Sweatshirt,21.43,6,0.1,115.72,80.04,35.68,30.83,92.12,Overnight,20,Cash on Delivery,Returned,1,1,2022,19.286666666666665,5.946666666666666,0.7960594538541307,1.2561875814155448
2022-01-25,2022,January,Q1,Winter,Male,Regular,North America,Mexico,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,56.95,3,0.5,85.43,106.05,-20.62,-24.14,2.75,Economy,8,Bank Transfer,Cancelled,1,1,2022,28.47666666666667,-6.873333333333334,0.03219009715556596,31.065454545454546
2022-01-25,2022,January,Q1,Winter,Male,Premium,North America,USA,Electronics,Smartphones,iPhone 14,764.54,2,0.4,917.45,1040.44,-122.99,-13.41,55.96,Overnight,3,Google Pay,Processing,1,1,2022,458.725,-61.495,0.06099514959943321,16.394746247319514
2022-01-25,2022,January,Q1,Winter,Male,New,Europe,Spain,Electronics,Smartphones,Samsung Galaxy S23,778.49,1,0.05,739.57,395.42,344.15,46.53,36.75,Express,13,Debit Card,Processing,1,1,2022,739.57,344.15,0.04969103668347823,20.1243537414966
2022-01-26,2022,January,Q1,Winter,Female,Regular,Middle East,Egypt,Electronics,Headphones,JBL Tune 760NC,46.57,3,0.1,125.74,65.59,60.15,47.84,8.19,Economy,13,Google Pay,Delivered,1,1,2022,41.913333333333334,20.05,0.06513440432638778,15.352869352869353
2022-01-27,2022,January,Q1,Winter,Female,New,Asia,South Korea,Electronics,Tablets,Huawei MatePad 11,980.77,3,0.15,2500.96,1443.06,1057.9,42.3,58.11,Overnight,18,Debit Card,Delivered,1,1,2022,833.6533333333333,352.6333333333334,0.02323507773015162,43.038375494751335
2022-01-27,2022,January,Q1,Winter,Male,Regular,North America,Mexico,Beauty & Health,Supplements,Whey Protein 2kg,43.97,1,0.0,43.97,29.47,14.5,32.98,89.73,Overnight,3,Bank Transfer,Delivered,1,1,2022,43.97,14.5,2.04070957471003,0.49002563245291425
2022-01-27,2022,January,Q1,Winter,Female,Regular,North America,Canada,Books & Media,Books,Rich Dad Poor Dad,38.17,3,0.3,80.16,55.64,24.52,30.59,3.24,Economy,3,PayPal,Delivered,1,1,2022,26.72,8.173333333333334,0.04041916167664671,24.740740740740737
2022-01-27,2022,January,Q1,Winter,Female,Regular,Europe,France,Clothing,Men's Wear,Chino Pants,27.9,7,0.3,136.71,104.26,32.45,23.74,6.95,Economy,12,Credit Card,Processing,1,1,2022,19.53,4.635714285714286,0.05083753931680199,19.670503597122302
2022-01-27,2022,January,Q1,Winter,Female,Premium,Middle East,Jordan,Home & Kitchen,Furniture,Study Desk,572.45,2,0.15,973.17,627.79,345.38,35.49,54.99,Overnight,9,Debit Card,Delivered,1,1,2022,486.585,172.69,0.05650605752335153,17.69721767594108
2022-01-27,2022,January,Q1,Winter,Male,Premium,North America,Mexico,Books & Media,Books,Atomic Habits,17.71,5,0.0,88.55,65.49,23.06,26.04,6.87,Economy,5,PayPal,Delivered,1,1,2022,17.71,4.612,0.07758328627893846,12.889374090247452
2022-01-28,2022,January,Q1,Winter,Male,Regular,North America,Canada,Beauty & Health,Skincare,Vitamin C Serum,68.09,7,0.0,476.63,218.59,258.04,54.14,5.76,Economy,9,PayPal,Delivered,1,1,2022,68.09,36.862857142857145,0.012084845687430502,82.74826388888889
2022-01-28,2022,January,Q1,Winter,Male,VIP,Middle East,Jordan,Clothing,Women's Wear,Maxi Skirt,46.71,2,0.3,65.39,55.09,10.3,15.75,6.38,Economy,15,Credit Card,Cancelled,1,1,2022,32.695,5.15,0.09756843554060253,10.24921630094044
2022-01-28,2022,January,Q1,Winter,Female,Regular,North America,Canada,Electronics,Laptops,ASUS ZenBook,2044.59,1,0.05,1942.36,1000.65,941.71,48.48,84.5,Overnight,5,Google Pay,Delivered,1,1,2022,1942.36,941.71,0.043503778908132375,22.986508875739645
2022-01-28,2022,January,Q1,Winter,Female,Regular,North America,Mexico,Electronics,Laptops,Lenovo ThinkPad X1,925.59,2,0.15,1573.5,1252.85,320.65,20.38,25.76,Express,9,PayPal,Returned,1,1,2022,786.75,160.325,0.016371147124245315,61.08307453416149
2022-01-28,2022,January,Q1,Winter,Female,Regular,Europe,Germany,Clothing,Women's Wear,High-Waist Jeans,38.88,2,0.3,54.43,37.91,16.52,30.35,42.77,Express,12,Cash on Delivery,Returned,1,1,2022,27.215,8.26,0.7857799007900056,1.2726209960252512
2022-01-28,2022,January,Q1,Winter,Female,Premium,North America,USA,Electronics,Laptops,ASUS ZenBook,2467.92,6,0.2,11846.02,8849.1,2996.92,25.3,54.65,Overnight,6,Apple Pay,Delivered,1,1,2022,1974.3366666666668,499.4866666666667,0.004613363813331397,216.7615736505032
2022-01-28,2022,January,Q1,Winter,Male,Premium,Europe,UK,Clothing,Footwear,Nike Air Max,184.59,6,0.3,775.28,822.61,-47.33,-6.1,94.94,Overnight,6,Apple Pay,Delivered,1,1,2022,129.21333333333334,-7.888333333333333,0.1224589825611392,8.165999578681273
2022-01-29,2022,January,Q1,Winter,Male,Regular,Europe,UK,Beauty & Health,Supplements,Whey Protein 2kg,39.67,4,0.3,111.08,83.41,27.67,24.91,15.99,Standard,14,Credit Card,Delivered,1,1,2022,27.77,6.9175,0.143950306085704,6.946841776110069
2022-01-29,2022,January,Q1,Winter,Female,VIP,Asia,South Korea,Clothing,Footwear,Nike Air Max,50.85,2,0.4,61.02,55.02,6.0,9.83,7.35,Economy,19,Credit Card,Returned,1,1,2022,30.51,3.0,0.12045231071779743,8.302040816326532
2022-01-29,2022,January,Q1,Winter,Female,Regular,North America,USA,Clothing,Men's Wear,Classic T-Shirt,118.88,5,0.3,416.08,440.78,-24.7,-5.94,86.19,Overnight,3,Bank Transfer,Returned,1,1,2022,83.216,-4.9399999999999995,0.2071476639107864,4.8274741849402485
2022-01-30,2022,January,Q1,Winter,Male,Regular,Middle East,UAE,Home & Kitchen,Appliances,Blender Pro,284.73,3,0.3,597.93,487.29,110.64,18.5,6.18,Economy,12,Google Pay,Delivered,1,1,2022,199.30999999999997,36.88,0.010335658020169586,96.75242718446601
2022-01-30,2022,January,Q1,Winter,Male,Regular,Asia,China,Home & Kitchen,Appliances,Blender Pro,80.38,2,0.15,136.65,107.18,29.47,21.57,69.45,Overnight,15,Debit Card,Returned,1,1,2022,68.325,14.735,0.5082327113062569,1.9676025917926565
2022-01-30,2022,January,Q1,Winter,Male,Regular,Middle East,Saudi Arabia,Books & Media,Software,Antivirus Pro,169.42,6,0.25,762.39,513.21,249.18,32.68,15.75,Standard,17,Credit Card,Delivered,1,1,2022,127.065,41.53,0.020658717978987134,48.40571428571428
2022-01-30,2022,January,Q1,Winter,Female,Regular,Asia,China,Books & Media,Books,Thinking Fast and Slow,12.12,3,0.2,29.09,23.22,5.87,20.18,2.25,Economy,13,Credit Card,Returned,1,1,2022,9.696666666666667,1.9566666666666668,0.07734616706772086,12.928888888888888
2022-01-31,2022,January,Q1,Winter,Male,Regular,North America,USA,Electronics,Headphones,Samsung Galaxy Buds,246.06,10,0.0,2460.6,1285.46,1175.14,47.76,23.08,Express,6,PayPal,Delivered,1,1,2022,246.06,117.51400000000001,0.009379826058684874,106.61178509532063
2022-01-31,2022,January,Q1,Winter,Female,Regular,Europe,UK,Electronics,Tablets,Lenovo Tab P12,544.11,2,0.0,1088.22,751.5,336.72,30.94,48.31,Express,12,PayPal,Cancelled,1,1,2022,544.11,168.36,0.04439359688298322,22.525771061891948
2022-01-31,2022,January,Q1,Winter,Male,Regular,Asia,China,Electronics,Laptops,Dell XPS 15,1942.12,1,0.2,1553.7,1017.77,535.93,34.49,7.83,Economy,22,Google Pay,Delivered,1,1,2022,1553.7,535.93,0.005039582931067774,198.42911877394636
2022-01-31,2022,January,Q1,Winter,Female,New,Asia,Japan,Electronics,Smartphones,iPhone 14,557.67,4,0.3,1561.48,1328.46,233.02,14.92,22.43,Express,11,Apple Pay,Delivered,1,1,2022,390.37,58.255,0.014364577195993544,69.61569326794472
2022-01-31,2022,January,Q1,Winter,Male,Regular,Asia,India,Home & Kitchen,Appliances,Rice Cooker,96.75,5,0.0,483.75,322.75,161.0,33.28,5.94,Standard,10,Debit Card,Returned,1,1,2022,96.75,32.2,0.012279069767441862,81.43939393939394
2022-01-31,2022,January,Q1,Winter,Female,Premium,Asia,India,Clothing,Men's Wear,Classic T-Shirt,45.71,1,0.3,32.0,25.56,6.44,20.12,89.6,Overnight,24,Bank Transfer,Delivered,1,1,2022,32.0,6.44,2.8,0.35714285714285715
2022-01-31,2022,January,Q1,Winter,Male,Premium,Europe,Spain,Books & Media,Software,VPN Premium 1Y,74.38,3,0.05,211.98,114.3,97.68,46.08,61.47,Overnight,12,Debit Card,Returned,1,1,2022,70.66,32.56,0.2899801868100764,3.4485114690092726
2022-01-31,2022,January,Q1,Winter,Male,VIP,Asia,Japan,Electronics,Tablets,Huawei MatePad 11,548.01,5,0.0,2740.05,2010.11,729.94,26.64,82.43,Overnight,14,Credit Card,Returned,1,1,2022,548.01,145.988,0.03008339263882046,33.24093169962392
2022-02-01,2022,February,Q1,Winter,Male,New,North America,USA,Electronics,Smartphones,iPhone 14,1104.82,10,0.0,11048.2,5655.25,5392.95,48.81,12.51,Standard,9,PayPal,Delivered,2,1,2022,1104.8200000000002,539.295,0.001132311145706993,883.1494804156675
2022-02-01,2022,February,Q1,Winter,Female,Premium,Europe,Italy,Beauty & Health,Supplements,Vitamin D3,66.2,2,0.25,99.3,81.23,18.07,18.2,59.31,Overnight,7,Credit Card,Delivered,2,1,2022,49.65,9.035,0.5972809667673716,1.6742539200809305
2022-02-01,2022,February,Q1,Winter,Male,New,North America,Canada,Books & Media,Software,Photo Editing Suite,48.08,3,0.5,72.12,91.49,-19.37,-26.86,10.3,Standard,9,Debit Card,Delivered,2,1,2022,24.040000000000003,-6.456666666666667,0.1428175263449806,7.001941747572816
2022-02-01,2022,February,Q1,Winter,Female,New,Europe,Germany,Beauty & Health,Skincare,Sunscreen SPF50,69.68,5,0.0,348.4,204.03,144.37,41.44,37.37,Express,6,Apple Pay,Delivered,2,1,2022,69.67999999999999,28.874000000000002,0.1072617680826636,9.322986352689323
2022-02-01,2022,February,Q1,Winter,Female,VIP,Middle East,Kuwait,Beauty & Health,Skincare,Vitamin C Serum,66.67,1,0.2,53.34,36.33,17.01,31.89,2.45,Economy,15,Google Pay,Delivered,2,1,2022,53.34,17.01,0.045931758530183726,21.771428571428572
2022-02-01,2022,February,Q1,Winter,Male,Regular,Asia,India,Beauty & Health,Supplements,Multivitamin Pack,74.03,3,0.15,188.78,162.78,26.0,13.77,33.4,Express,20,Google Pay,Delivered,2,1,2022,62.92666666666667,8.666666666666666,0.17692552177137408,5.652095808383234
2022-02-01,2022,February,Q1,Winter,Male,New,Europe,UK,Home & Kitchen,Furniture,TV Stand,498.18,1,0.0,498.18,267.44,230.74,46.32,61.65,Overnight,8,Cash on Delivery,Delivered,2,1,2022,498.18,230.74,0.1237504516439841,8.080778588807787
2022-02-02,2022,February,Q1,Winter,Female,Regular,Asia,China,Home & Kitchen,Furniture,Bedside Table,297.53,2,0.25,446.29,294.53,151.76,34.0,31.62,Express,16,Bank Transfer,Delivered,2,1,2022,223.145,75.88,0.07085079208586345,14.11416824794434
2022-02-02,2022,February,Q1,Winter,Male,New,Europe,Italy,Electronics,Laptops,HP Spectre x360,953.56,2,0.05,1811.76,1102.94,708.82,39.12,86.44,Overnight,8,Credit Card,Delivered,2,1,2022,905.88,354.41,0.04771051353380139,20.959740860712632
2022-02-02,2022,February,Q1,Winter,Male,New,North America,Canada,Books & Media,Software,Microsoft Office 365,72.92,3,0.3,153.13,149.21,3.92,2.56,47.72,Express,3,Bank Transfer,Returned,2,1,2022,51.04333333333333,1.3066666666666666,0.31163064063214263,3.208927074601844
2022-02-02,2022,February,Q1,Winter,Male,VIP,Asia,South Korea,Home & Kitchen,Appliances,Air Fryer 5.5L,218.66,2,0.05,415.45,278.99,136.46,32.85,36.23,Express,24,Google Pay,Returned,2,1,2022,207.725,68.23,0.08720664339872428,11.467016284846812
2022-02-02,2022,February,Q1,Winter,Male,New,Europe,Spain,Books & Media,Software,VPN Premium 1Y,100.84,6,0.3,423.53,331.29,92.24,21.78,65.74,Overnight,11,Cash on Delivery,Delivered,2,1,2022,70.58833333333332,15.373333333333333,0.15521922886218215,6.44250076057195
2022-02-02,2022,February,Q1,Winter,Female,New,Middle East,Saudi Arabia,Electronics,Headphones,AirPods Pro,168.6,3,0.0,505.8,294.22,211.58,41.83,36.63,Express,7,Credit Card,Cancelled,2,1,2022,168.6,70.52666666666667,0.07241992882562277,13.808353808353807
2022-02-02,2022,February,Q1,Winter,Male,Regular,North America,USA,Books & Media,Books,Rich Dad Poor Dad,21.45,9,0.4,115.83,101.01,14.82,12.79,79.1,Overnight,8,Debit Card,Returned,2,1,2022,12.87,1.6466666666666667,0.6828973495640162,1.4643489254108724
2022-02-03,2022,February,Q1,Winter,Male,Regular,North America,Canada,Clothing,Footwear,Adidas Ultraboost,189.6,1,0.3,132.72,121.13,11.59,8.73,5.5,Economy,10,Bank Transfer,Delivered,2,1,2022,132.72,11.59,0.04144062688366486,24.13090909090909
2022-02-03,2022,February,Q1,Winter,Male,VIP,Europe,Germany,Home & Kitchen,Furniture,Bedside Table,248.97,1,0.0,248.97,169.71,79.26,31.84,20.06,Express,12,Credit Card,Cancelled,2,1,2022,248.97,79.26,0.08057195646061774,12.411266201395813
2022-02-03,2022,February,Q1,Winter,Male,Regular,Asia,China,Clothing,Men's Wear,Formal Shirt,79.84,1,0.3,55.89,56.26,-0.37,-0.66,56.66,Overnight,21,Credit Card,Cancelled,2,1,2022,55.89,-0.37,1.0137770620862407,0.9864101659018709
2022-02-03,2022,February,Q1,Winter,Male,Premium,North America,USA,Clothing,Men's Wear,Chino Pants,17.55,3,0.5,26.33,25.21,1.12,4.25,10.39,Standard,9,PayPal,Processing,2,1,2022,8.776666666666666,0.37333333333333335,0.39460691226737565,2.5341674687199225
2022-02-03,2022,February,Q1,Winter,Male,Premium,Europe,UK,Electronics,Headphones,AirPods Pro,352.27,2,0.0,704.54,342.26,362.28,51.42,43.68,Express,7,Debit Card,Delivered,2,1,2022,352.27,181.14,0.061997899338575524,16.129578754578755
2022-02-03,2022,February,Q1,Winter,Male,Regular,North America,Mexico,Clothing,Footwear,Vans Old Skool,111.33,4,0.1,400.79,295.16,105.63,26.36,61.5,Overnight,9,Credit Card,Delivered,2,1,2022,100.1975,26.4075,0.15344694228897926,6.516910569105692
2022-02-04,2022,February,Q1,Winter,Female,Premium,Asia,Singapore,Home & Kitchen,Kitchen Tools,Knife Block Set,122.56,2,0.3,171.58,137.78,33.8,19.7,5.16,Economy,15,PayPal,Delivered,2,1,2022,85.79,16.9,0.030073435132299802,33.251937984496124
2022-02-04,2022,February,Q1,Winter,Male,Regular,Europe,France,Clothing,Footwear,Adidas Ultraboost,137.62,2,0.15,233.95,187.37,46.58,19.91,97.06,Overnight,12,Cash on Delivery,Returned,2,1,2022,116.975,23.29,0.41487497328489,2.410364722851844
2022-02-04,2022,February,Q1,Winter,Female,Regular,Middle East,Saudi Arabia,Clothing,Men's Wear,Hoodie Sweatshirt,33.47,2,0.25,50.2,41.1,9.1,18.13,15.15,Standard,13,Google Pay,Delivered,2,1,2022,25.1,4.55,0.301792828685259,3.3135313531353137
2022-02-04,2022,February,Q1,Winter,Female,Regular,North America,Canada,Beauty & Health,Supplements,Omega-3 Fish Oil,54.01,3,0.25,121.52,99.46,22.06,18.15,42.09,Express,7,Apple Pay,Delivered,2,1,2022,40.50666666666667,7.353333333333333,0.34636273864384465,2.8871465906391065
2022-02-04,2022,February,Q1,Winter,Male,Premium,Middle East,Kuwait,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,72.07,4,0.2,230.62,171.93,58.69,25.45,2.95,Economy,12,Credit Card,Delivered,2,1,2022,57.655,14.6725,0.012791605238053942,78.17627118644067
2022-02-04,2022,February,Q1,Winter,Female,Regular,Middle East,UAE,Books & Media,Books,The Psychology of Money,22.68,4,0.25,68.04,65.63,2.41,3.54,7.56,Standard,7,Bank Transfer,Returned,2,1,2022,17.01,0.6025,0.11111111111111109,9.000000000000002
2022-02-04,2022,February,Q1,Winter,Male,New,Middle East,Kuwait,Clothing,Women's Wear,Maxi Skirt,33.83,7,0.2,189.45,114.28,75.17,39.68,63.51,Overnight,9,Debit Card,Delivered,2,1,2022,27.064285714285713,10.73857142857143,0.3352335708630246,2.982994803967879
2022-02-04,2022,February,Q1,Winter,Male,Regular,North America,Canada,Books & Media,Software,VPN Premium 1Y,23.07,1,0.3,16.15,13.79,2.36,14.61,32.41,Express,7,Debit Card,Delivered,2,1,2022,16.15,2.36,2.0068111455108357,0.4983029929034249
2022-02-04,2022,February,Q1,Winter,Male,Regular,Europe,Italy,Clothing,Women's Wear,Blouse Top,136.65,1,0.0,136.65,64.7,71.95,52.65,44.29,Express,5,Apple Pay,Delivered,2,1,2022,136.65,71.95,0.3241126966703256,3.0853465793632875
2022-02-05,2022,February,Q1,Winter,Female,New,North America,Canada,Electronics,Headphones,Sony WH-1000XM5,119.54,5,0.3,418.39,358.92,59.47,14.21,87.59,Overnight,4,PayPal,Delivered,2,1,2022,83.678,11.894,0.20935012787112503,4.776686836396848
2022-02-05,2022,February,Q1,Winter,Male,New,North America,Mexico,Books & Media,Books,The Psychology of Money,14.23,1,0.0,14.23,8.24,5.99,42.09,47.26,Express,6,Debit Card,Processing,2,1,2022,14.23,5.99,3.3211524947294446,0.30110029623360135
2022-02-06,2022,February,Q1,Winter,Male,New,Asia,China,Electronics,Tablets,Samsung Galaxy Tab S9,963.19,3,0.0,2889.57,1956.61,932.96,32.29,54.75,Overnight,10,Debit Card,Delivered,2,1,2022,963.19,310.9866666666667,0.018947455849832328,52.77753424657534
2022-02-06,2022,February,Q1,Winter,Female,Regular,Asia,Japan,Beauty & Health,Supplements,Vitamin D3,79.56,2,0.0,159.12,109.47,49.65,31.2,73.74,Overnight,16,Google Pay,Delivered,2,1,2022,79.56,24.825,0.46342383107088986,2.157851912123678
2022-02-06,2022,February,Q1,Winter,Female,Premium,North America,USA,Clothing,Women's Wear,Maxi Skirt,61.05,2,0.1,109.89,57.87,52.02,47.34,30.16,Express,4,Google Pay,Delivered,2,1,2022,54.945,26.01,0.27445627445627446,3.643567639257294
2022-02-06,2022,February,Q1,Winter,Male,Regular,Asia,Singapore,Beauty & Health,Supplements,Whey Protein 2kg,33.86,7,0.5,118.51,170.42,-51.91,-43.8,47.74,Express,11,Debit Card,Returned,2,1,2022,16.93,-7.4157142857142855,0.4028352037802717,2.4824046920821115
2022-02-06,2022,February,Q1,Winter,Male,VIP,North America,Mexico,Beauty & Health,Supplements,Multivitamin Pack,25.41,1,0.3,17.79,14.97,2.82,15.85,43.01,Express,9,PayPal,Delivered,2,1,2022,17.79,2.82,2.4176503653738055,0.4136247384329226
